,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,days_hosted,neighborhood_type
719,9580209,2911360,2.0,100.0,f,11.0,University District,47.66314002556739,-122.30285003939986,Other,Entire home/apt,5,2.0,2.0,3.0,Real Bed,155.0,2,15.0,30,60,90,365,0,0.0,2,0.0,1271.0,low price
720,9364220,23502285,1.0,90.0,f,2.0,University District,47.65760578287435,-122.31444467021923,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,109.0,1,0.0,27,57,87,362,1,100.0,1,1.0,422.0,low price
721,9663221,2911360,2.0,100.0,f,11.0,University District,47.662395381205556,-122.31462984408985,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,80.0,1,15.0,30,60,90,365,0,0.0,2,0.0,1271.0,low price
722,9636952,2911360,2.0,100.0,f,11.0,University District,47.66307119948014,-122.31301726801985,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,80.0,1,15.0,30,60,90,365,0,0.0,1,0.0,1271.0,low price
723,8594059,621691,2.0,100.0,f,2.0,University District,47.67056917067303,-122.31579486009882,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,125.0,1,0.0,12,42,72,347,2,80.0,3,1.71,1686.0,low price
724,6278756,32640082,,,f,1.0,University District,47.65641448777153,-122.31723831850378,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,0.0,0,0,0,204,1,100.0,2,0.15,244.0,low price
725,3679617,3074414,2.0,80.0,f,34.0,University District,47.66169363972226,-122.31291415717227,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,98.0,1,15.0,30,60,90,365,15,80.0,2,0.86,1256.0,low price
726,9416551,2911360,2.0,100.0,f,11.0,University District,47.663145437417285,-122.31341300715955,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,82.0,1,15.0,5,35,65,340,0,0.0,2,0.0,1271.0,low price
727,8322107,41323391,,,f,1.0,University District,47.65730353344232,-122.31866010570542,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,2,0.0,0,0,0,90,0,0.0,3,0.0,145.0,low price
728,9511676,20847926,1.0,100.0,f,1.0,University District,47.657417641436034,-122.32064407884278,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,55.0,1,0.0,8,38,51,98,0,0.0,2,0.0,489.0,low price
729,3158243,3074414,2.0,80.0,f,34.0,University District,47.66436520121168,-122.30322582970777,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,1,15.0,16,16,16,221,13,82.0,2,0.7,1256.0,low price
730,8327124,658155,1.0,100.0,t,13.0,University District,47.667575378458956,-122.31871564666314,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,350.0,1,0.0,20,43,73,331,1,100.0,3,0.65,1677.0,low price
731,4311078,430709,3.0,88.0,f,36.0,University District,47.668251515264366,-122.30944969560088,House,Entire home/apt,9,2.5,4.0,6.0,Real Bed,295.0,1,0.0,26,48,70,329,2,100.0,3,0.57,1763.0,low price
732,3329962,3074414,2.0,80.0,f,34.0,University District,47.65962584333522,-122.31742070915935,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,105.0,1,15.0,30,60,90,365,25,74.0,2,1.39,1256.0,low price
733,3263071,3074414,2.0,80.0,f,34.0,University District,47.657530358517434,-122.31785317939327,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,1,15.0,30,60,90,365,17,78.0,2,0.92,1256.0,low price
734,7302675,38251968,,,f,1.0,University District,47.65932930265247,-122.31345647633181,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,75.0,2,0.0,0,0,0,150,0,0.0,1,0.0,176.0,low price
735,6250399,3074414,2.0,80.0,f,34.0,University District,47.66145427696404,-122.3129248667416,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,95.0,1,15.0,30,60,90,179,1,60.0,3,0.22,1256.0,low price
736,7387294,28715163,1.0,100.0,f,2.0,University District,47.667492333768074,-122.3152824488783,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,1,0.0,16,43,45,320,12,92.0,2,2.4,307.0,low price
737,7363462,26967583,1.0,98.0,f,21.0,University District,47.66667724472578,-122.31634372180194,House,Private room,1,1.0,1.0,1.0,Real Bed,45.0,1,15.0,29,59,88,88,28,89.0,3,5.0,339.0,low price
738,6796336,35574532,,,f,1.0,University District,47.666224744607774,-122.31760932552228,House,Private room,1,1.5,1.0,1.0,Real Bed,30.0,1,0.0,0,0,0,180,1,80.0,1,0.23,207.0,low price
739,8156894,1243056,1.0,90.0,f,37.0,University District,47.6586576469736,-122.31896668433814,House,Shared room,1,1.0,1.0,1.0,Real Bed,42.0,1,0.0,30,60,90,365,0,0.0,3,0.0,1554.0,low price
740,1150519,6305984,2.0,100.0,f,1.0,University District,47.671369700249684,-122.31579868768169,House,Entire home/apt,7,1.5,3.0,5.0,Real Bed,250.0,4,25.0,20,33,63,338,10,98.0,3,0.33,970.0,low price
741,5969872,4901731,3.0,100.0,f,1.0,University District,47.671405728943846,-122.31678474108469,House,Private room,1,1.0,1.0,1.0,Other,43.0,1,5.0,1,31,61,336,11,91.0,1,1.92,1069.0,low price
742,9617068,13267774,4.0,38.0,f,1.0,University District,47.66311746594501,-122.31881338569708,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,125.0,1,0.0,30,60,90,365,1,100.0,1,1.0,657.0,low price
743,4438188,2277537,1.0,100.0,t,1.0,University District,47.66818255139419,-122.31737174737631,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,112.0,2,20.0,8,36,36,118,40,99.0,3,2.94,1342.0,low price
744,1521633,3074414,2.0,80.0,f,34.0,University District,47.657124776967365,-122.3178221340468,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,1,15.0,30,60,90,365,8,80.0,3,0.28,1256.0,low price
745,6623079,34664295,,,f,1.0,University District,47.657006521696275,-122.319619660833,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,63.0,1,0.0,0,0,0,192,9,82.0,1,1.5,218.0,low price
746,7561254,26967583,1.0,98.0,f,21.0,University District,47.667095685354774,-122.3168085938215,House,Private room,1,1.0,1.0,1.0,Real Bed,41.0,1,15.0,24,54,84,173,15,95.0,3,2.92,339.0,low price
747,3494608,17595871,2.0,100.0,t,1.0,University District,47.66580428060751,-122.32088757675614,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,79.0,1,10.0,24,50,80,143,17,98.0,3,0.94,550.0,low price
748,3085726,3074414,2.0,80.0,f,34.0,University District,47.66250162237267,-122.3134162533817,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,1,15.0,30,60,90,365,1,60.0,3,0.07,1256.0,low price
749,2256124,11521444,2.0,100.0,f,1.0,University District,47.666914498204974,-122.31427340251001,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,85.0,2,25.0,25,53,83,168,36,94.0,2,3.28,713.0,low price
750,7071021,3074414,2.0,80.0,f,34.0,University District,47.66125017620657,-122.31439334082391,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,110.0,1,15.0,30,60,90,365,5,64.0,3,0.83,1256.0,low price
751,9465815,17170275,1.0,100.0,f,1.0,University District,47.66581865947708,-122.30317129207455,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,53.0,1,0.0,21,21,21,45,1,100.0,1,1.0,560.0,low price
752,6938103,11613383,1.0,100.0,f,2.0,University District,47.667650626898464,-122.31948013873951,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,1,10.0,0,12,42,317,3,87.0,2,0.51,710.0,low price
753,6913414,8635747,1.0,100.0,f,1.0,University District,47.671198790732994,-122.31509324262348,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,125.0,6,0.0,18,48,74,236,10,96.0,3,2.86,852.0,low price
754,3706719,3074414,2.0,80.0,f,34.0,University District,47.6613229494867,-122.31498353855407,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,1,15.0,30,60,90,365,6,70.0,2,0.35,1256.0,low price
755,8174626,16756919,1.0,100.0,f,3.0,University District,47.66443670912076,-122.30673806651392,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,2,10.0,26,56,86,361,14,96.0,3,3.56,570.0,low price
756,1571230,3074414,2.0,80.0,f,34.0,University District,47.66116769019261,-122.31465123900637,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85.0,1,15.0,30,60,90,365,12,68.0,2,0.42,1256.0,low price
757,4270642,3074414,2.0,80.0,f,34.0,University District,47.66101091990224,-122.31373440078272,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,88.0,2,15.0,30,60,90,365,12,88.0,2,0.81,1256.0,low price
758,5407311,3074414,2.0,80.0,f,34.0,University District,47.66267229546644,-122.3043698309528,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,92.0,1,15.0,24,44,74,228,1,100.0,2,0.11,1256.0,low price
759,9976135,38224565,2.0,100.0,f,1.0,University District,47.658953087113076,-122.32197858006727,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,28.0,1,0.0,0,0,10,10,0,0.0,1,0.0,176.0,low price
760,9558353,2911360,2.0,100.0,f,11.0,University District,47.6614849480491,-122.31569340276803,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70.0,1,15.0,7,28,57,57,1,100.0,2,0.77,1271.0,low price
761,7247767,37952534,1.0,100.0,t,2.0,University District,47.66852257817995,-122.3154539657994,House,Private room,2,1.0,1.0,1.0,Real Bed,78.0,2,20.0,26,56,86,361,18,98.0,2,3.16,179.0,low price
762,7035077,36882932,,,f,1.0,University District,47.66948569204274,-122.31455013476595,House,Private room,1,1.0,1.0,1.0,Other,30.0,1,0.0,30,60,90,365,0,0.0,1,0.0,191.0,low price
763,7353834,3074414,2.0,80.0,f,34.0,University District,47.661294011495436,-122.3131820121498,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,93.0,1,15.0,0,0,0,146,2,90.0,2,0.41,1256.0,low price
764,9319891,2911360,2.0,100.0,f,11.0,University District,47.66317893273352,-122.30399039504594,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,65.0,1,15.0,27,27,27,278,0,0.0,2,0.0,1271.0,low price
765,6575407,20181500,1.0,100.0,f,1.0,University District,47.6640470302401,-122.31821953257312,Other,Private room,1,1.0,1.0,1.0,Real Bed,120.0,1,0.0,30,60,90,365,1,100.0,1,0.29,505.0,low price
766,7550234,26967583,1.0,98.0,f,21.0,University District,47.66871492932789,-122.31631621598132,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,1,15.0,28,58,86,86,23,94.0,3,4.45,339.0,low price
767,8939736,26967583,1.0,98.0,f,21.0,University District,47.66312228589958,-122.30983960674463,House,Private room,2,1.0,1.0,1.0,Real Bed,43.0,1,15.0,1,21,49,324,9,96.0,3,4.74,339.0,low price
768,7247720,37952534,1.0,100.0,t,2.0,University District,47.66833787980445,-122.3151859508812,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,2,20.0,28,58,88,363,18,99.0,2,3.1,179.0,low price
769,1786923,3074414,2.0,80.0,f,34.0,University District,47.658363159949076,-122.3180063264223,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,90.0,1,20.0,14,44,74,349,9,93.0,2,0.42,1256.0,low price
770,7649837,11186435,2.0,60.0,f,1.0,University District,47.6610967060518,-122.3187739799985,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,90.0,1,0.0,25,55,84,84,9,87.0,3,1.74,724.0,low price
771,3610724,1204406,1.0,100.0,f,1.0,University District,47.664423566404345,-122.3032118919272,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,2,10.0,26,56,86,361,62,91.0,3,3.88,1563.0,low price
772,7988337,12356916,1.0,100.0,f,1.0,University District,47.660441584973924,-122.31376828743194,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,115.0,3,20.0,26,56,86,357,14,97.0,1,3.44,685.0,low price
773,1773803,8026420,1.0,100.0,f,2.0,University District,47.65877002754865,-122.31369043358386,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,89.0,2,20.0,27,57,87,362,124,82.0,3,4.59,879.0,low price
774,7536074,39485528,1.0,100.0,f,1.0,University District,47.65825773833654,-122.31356599400931,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,185.0,1,0.0,30,60,90,365,1,0.0,1,0.18,163.0,low price
775,3770248,3074414,2.0,80.0,f,34.0,University District,47.661546118174684,-122.31479365243338,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,85.0,1,15.0,30,60,90,365,5,76.0,3,0.29,1256.0,low price
776,9097754,47432674,2.0,100.0,f,1.0,University District,47.66856586583583,-122.30746196378223,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,1,0.0,30,60,89,89,0,0.0,3,0.0,70.0,low price
777,3291295,228678,3.0,100.0,f,1.0,University District,47.65883580598525,-122.31814955929691,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,2,10.0,29,59,88,88,11,98.0,2,0.6,1944.0,low price
778,8171726,43124221,,,f,1.0,University District,47.65721705819161,-122.3142328619162,Apartment,Entire home/apt,8,1.0,4.0,4.0,Real Bed,306.0,6,40.0,0,0,0,0,1,80.0,3,0.52,125.0,low price
779,10031055,48196470,2.0,100.0,f,1.0,University District,47.66692210432474,-122.31720189306377,House,Shared room,4,1.5,1.0,2.0,Real Bed,29.0,1,21.0,23,53,82,82,0,0.0,3,0.0,61.0,low price
780,8939595,26967583,1.0,98.0,f,21.0,University District,47.662994720856474,-122.31022150527045,House,Private room,2,1.0,1.0,1.0,Real Bed,47.0,1,15.0,24,51,81,356,14,87.0,3,5.38,339.0,low price
781,8155580,1243056,1.0,90.0,f,37.0,University District,47.658248861506365,-122.31763887213249,House,Shared room,1,1.0,1.0,1.0,Real Bed,50.0,1,0.0,30,60,90,365,1,100.0,3,1.0,1554.0,low price
782,6705584,3074414,2.0,80.0,f,34.0,University District,47.65856120833457,-122.31608656335912,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,105.0,1,15.0,30,60,90,365,3,80.0,2,0.44,1256.0,low price
783,1417880,3074414,2.0,80.0,f,34.0,University District,47.66147374152715,-122.31356281044512,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,83.0,1,15.0,30,60,90,365,11,85.0,2,0.37,1256.0,low price
784,7245692,37938910,1.0,100.0,f,1.0,University District,47.667657482390815,-122.31780716890728,House,Private room,2,1.0,1.0,1.0,Real Bed,73.0,2,25.0,21,51,81,356,5,96.0,1,1.15,180.0,low price
785,7153101,37461306,1.0,93.0,f,2.0,University District,47.65665819458098,-122.32031378158017,Other,Entire home/apt,4,2.5,2.0,2.0,Real Bed,92.0,2,10.0,17,39,69,335,34,97.0,3,5.8,184.0,low price
786,9014572,19381151,2.0,100.0,f,2.0,University District,47.66270102791644,-122.309732056787,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,69.0,1,0.0,30,60,90,365,0,0.0,1,0.0,519.0,low price
787,585418,2225735,,,t,1.0,University District,47.6644857528012,-122.30467063357894,Apartment,Shared room,2,1.0,1.0,1.0,Other,59.0,1,26.0,15,45,75,171,146,98.0,2,3.63,1348.0,low price
788,4484426,3074414,2.0,80.0,f,34.0,University District,47.662360599433896,-122.30242395277931,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,145.0,2,20.0,30,60,90,365,7,91.0,3,1.02,1256.0,low price
789,3291777,3074414,2.0,80.0,f,34.0,University District,47.65863155005484,-122.31776635593395,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,1,12.0,30,60,90,365,7,66.0,2,0.37,1256.0,low price
790,3096191,2911360,2.0,100.0,f,11.0,University District,47.66321788314095,-122.30437085771636,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,150.0,2,15.0,30,60,90,365,8,68.0,3,0.44,1271.0,low price
791,9865846,22302229,2.0,95.0,f,1.0,University District,47.66713218086825,-122.31644887976832,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85.0,1,0.0,29,59,89,364,1,100.0,1,1.0,453.0,low price
792,6249536,3074414,2.0,80.0,f,34.0,University District,47.663134577864504,-122.31455824953021,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,98.0,1,15.0,30,60,90,365,2,80.0,2,0.26,1256.0,low price
793,5744931,16756919,1.0,100.0,f,3.0,University District,47.66396766058472,-122.30651847741079,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,110.0,1,10.0,30,60,90,365,7,100.0,3,0.74,570.0,low price
794,8156764,1243056,1.0,90.0,f,37.0,University District,47.657314087460186,-122.31975999730996,House,Shared room,1,1.0,1.0,1.0,Real Bed,42.0,1,0.0,3,33,63,338,0,0.0,3,0.0,1554.0,low price
795,3303857,3074414,2.0,80.0,f,34.0,University District,47.65860891102937,-122.31771304868195,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,1,15.0,30,60,90,365,23,82.0,3,1.23,1256.0,low price
